"Id","Expected"
"row_5359",0.0
"row_5360",0.0
"row_5361",0.0
"row_5362",0.0
"row_5363",0.0
"row_5364",0.0
"row_5365",0.0
"row_5366",0.0
"row_5367",0.0
"row_5368",0.0
"row_5369",0.0
"row_5370",0.0
"row_5371",0.0
"row_5372",0.0
"row_5373",0.0
"row_5374",0.0
"row_5375",0.0
"row_5376",0.0
"row_5377",0.0
"row_5378",0.0
"row_5379",0.0
"row_5380",0.0
"row_5381",0.0
"row_5382",0.0
"row_5383",0.0
"row_5384",0.0
"row_5385",0.0
"row_5386",0.0
"row_5387",0.0
"row_5388",0.0
"row_5389",0.0
"row_5390",0.0
"row_5391",0.0
"row_5392",0.0
"row_5393",0.0
"row_5394",0.0
"row_5395",0.0
"row_5396",0.0
"row_5397",0.0
"row_5398",0.0
"row_5399",0.0
"row_5400",0.0
"row_5401",0.0
"row_5402",0.0
"row_5403",0.0
"row_5404",0.0
"row_5405",0.0
"row_5406",0.0
"row_5407",0.0
"row_5408",0.0
"row_5409",0.0
"row_5410",0.0
"row_5411",0.0
"row_5412",0.0
"row_5413",0.0
"row_5414",0.0
"row_5415",0.0
"row_5416",0.0
"row_5417",0.0
"row_5418",0.0
"row_5419",0.0
"row_5420",0.0
"row_5421",0.0
"row_5422",0.0
"row_5423",0.0
"row_5424",0.0
"row_5425",0.0
"row_5426",0.0
"row_5427",0.0
"row_5428",0.0
"row_5429",0.0
"row_5430",0.0
"row_5431",0.0
"row_5432",0.0
"row_5433",0.0
"row_5434",0.0
"row_5435",0.0
"row_5436",0.0
"row_5437",0.0
"row_5438",0.0
"row_5439",0.0
"row_5440",0.0
"row_5441",0.0
"row_5442",0.0
"row_5443",0.0
"row_5444",0.0
"row_5445",0.0
"row_5446",0.0
"row_5447",0.0
"row_5448",0.0
"row_5449",0.0
"row_5450",0.0
"row_5451",0.0
"row_5452",0.0
"row_5453",0.0
"row_5454",0.0
"row_5455",0.0
"row_5456",0.0
"row_5457",0.0
"row_5458",0.0
"row_5459",0.0
"row_5460",0.0
"row_5461",0.0
"row_5462",0.0
"row_5463",0.0
"row_5464",0.0
"row_5465",0.0
"row_5466",0.0
"row_5467",0.0
"row_5468",0.0
"row_5469",0.0
"row_5470",0.0
"row_5471",0.0
"row_5472",0.0
"row_5473",0.0
"row_5474",0.0
"row_5475",0.0
"row_5476",0.0
"row_5477",0.0
"row_5478",0.0
"row_5479",0.0
"row_5480",0.0
"row_5481",0.0
"row_5482",0.0
"row_5483",0.0
"row_5484",0.0
"row_5485",0.0
"row_5486",0.0
"row_5487",0.0
"row_5488",0.0
"row_5489",0.0
"row_5490",0.0
"row_5491",0.0
"row_5492",0.0
"row_5493",0.0
"row_5494",0.0
"row_5495",0.0
"row_5496",0.0
"row_5497",0.0
"row_5498",0.0
"row_5499",0.0
"row_5500",0.0
"row_5501",0.0
"row_5502",0.0
"row_5503",0.0
"row_5504",0.0
"row_5505",0.0
"row_5506",0.0
"row_5507",0.0
"row_5508",0.0
"row_5509",0.0
"row_5510",0.0
"row_5511",0.0
"row_5512",0.0
"row_5513",0.0
"row_5514",0.0
"row_5515",0.0
"row_5516",0.0
"row_5517",0.0
"row_5518",0.0
"row_5519",0.0
"row_5520",0.0
"row_5521",0.0
"row_5522",0.0
"row_5523",0.0
"row_5524",0.0
"row_5525",0.0
"row_5526",0.0
"row_5527",0.0
"row_5528",0.0
"row_5529",0.0
"row_5530",0.0
"row_5531",0.0
"row_5532",0.0
"row_5533",0.0
"row_5534",0.0
"row_5535",0.0
"row_5536",0.0
"row_5537",0.0
"row_5538",0.0
"row_5539",0.0
"row_5540",0.0
"row_5541",0.0
"row_5542",0.0
"row_5543",0.0
"row_5544",0.0
"row_5545",0.0
"row_5546",0.0
"row_5547",0.0
"row_5548",0.0
"row_5549",0.0
"row_5550",0.0
"row_5551",0.0
"row_5552",0.0
"row_5553",0.0
"row_5554",0.0
"row_5555",0.0
"row_5556",0.0
"row_5557",0.0
"row_5558",0.0
"row_5559",0.0
"row_5560",0.0
"row_5561",0.0
"row_5562",0.0
"row_5563",0.0
"row_5564",0.0
"row_5565",0.0
"row_5566",0.0
"row_5567",0.0
"row_5568",0.0
"row_5569",0.0
"row_5570",0.0
"row_5571",0.0
"row_5572",0.0
"row_5573",0.0
"row_5574",0.0
"row_5575",0.0
"row_5576",0.0
"row_5577",0.0
"row_5578",0.0
"row_5579",0.0
"row_5580",0.0
"row_5581",0.0
"row_5582",0.0
"row_5583",0.0
"row_5584",0.0
"row_5585",0.0
"row_5586",0.0
"row_5587",0.0
"row_5588",0.0
"row_5589",0.0
"row_5590",0.0
"row_5591",0.0
"row_5592",0.0
"row_5593",0.0
"row_5594",0.0
"row_5595",0.0
"row_5596",0.0
"row_5597",0.0
"row_5598",0.0
"row_5599",0.0
"row_5600",0.0
"row_5601",0.0
"row_5602",0.0
"row_5603",0.0
"row_5604",0.0
"row_5605",0.0
"row_5606",0.0
"row_5607",0.0
"row_5608",0.0
"row_5609",0.0
"row_5610",0.0
"row_5611",0.0
"row_5612",0.0
"row_5613",0.0
"row_5614",0.0
"row_5615",0.0
"row_5616",0.0
"row_5617",0.0
"row_5618",0.0
"row_5619",0.0
"row_5620",0.0
"row_5621",0.0
"row_5622",0.0
"row_5623",0.0
"row_5624",0.0
"row_5625",0.0
"row_5626",0.0
"row_5627",0.0
"row_5628",0.0
"row_5629",0.0
"row_5630",0.0
"row_5631",0.0
"row_5632",0.0
"row_5633",0.0
"row_5634",0.0
"row_5635",0.0
"row_5636",0.0
"row_5637",0.0
"row_5638",0.0
"row_5639",0.0
"row_5640",0.0
"row_5641",0.0
"row_5642",0.0
"row_5643",0.0
"row_5644",0.0
"row_5645",0.0
"row_5646",0.0
"row_5647",0.0
"row_5648",0.0
"row_5649",0.0
"row_5650",0.0
"row_5651",0.0
"row_5652",0.0
"row_5653",0.0
"row_5654",0.0
"row_5655",0.0
"row_5656",0.0
"row_5657",0.0
"row_5658",0.0
"row_5659",0.0
"row_5660",0.0
"row_5661",0.0
"row_5662",0.0
"row_5663",0.0
"row_5664",0.0
"row_5665",0.0
"row_5666",0.0
"row_5667",0.0
"row_5668",0.0
"row_5669",0.0
"row_5670",0.0
"row_5671",0.0
"row_5672",0.0
"row_5673",0.0
"row_5674",0.0
"row_5675",0.0
"row_5676",0.0
"row_5677",0.0
"row_5678",0.0
"row_5679",0.0
"row_5680",0.0
"row_5681",0.0
"row_5682",0.0
"row_5683",0.0
"row_5684",0.0
"row_5685",0.0
"row_5686",0.0
"row_5687",0.0
"row_5688",0.0
"row_5689",0.0
"row_5690",0.0
"row_5691",0.0
"row_5692",0.0
"row_5693",0.0
"row_5694",0.0
"row_5695",0.0
"row_5696",0.0
"row_5697",0.0
"row_5698",0.0
"row_5699",0.0
"row_5700",0.0
"row_5701",0.0
"row_5702",0.0
"row_5703",0.0
"row_5704",0.0
"row_5705",0.0
"row_5706",0.0
"row_5707",0.0
"row_5708",0.0
"row_5709",0.0
"row_5710",0.0
"row_5711",0.0
"row_5712",0.0
"row_5713",0.0
"row_5714",0.0
"row_5715",0.0
"row_5716",0.0
"row_5717",0.0
"row_5718",0.0
"row_5719",0.0
"row_5720",0.0
"row_5721",0.0
"row_5722",0.0
"row_5723",0.0
"row_5724",0.0
"row_5725",0.0
"row_5726",0.0
"row_5727",0.0
"row_5728",0.0
"row_5729",0.0
"row_5730",0.0
"row_5731",0.0
"row_5732",0.0
"row_5733",0.0
"row_5734",0.0
"row_5735",0.0
"row_5736",0.0
"row_5737",0.0
"row_5738",0.0
"row_5739",0.0
"row_5740",0.0
"row_5741",0.0
"row_5742",0.0
"row_5743",0.0
"row_5744",0.0
"row_5745",0.0
"row_5746",0.0
"row_5747",0.0
"row_5748",0.0
"row_5749",0.0
"row_5750",0.0
"row_5751",0.0
"row_5752",0.0
"row_5753",0.0
"row_5754",0.0
"row_5755",0.0
"row_5756",0.0
"row_5757",0.0
"row_5758",0.0
"row_5759",0.0
"row_5760",0.0
"row_5761",0.0
"row_5762",0.0
"row_5763",0.0
"row_5764",0.0
"row_5765",0.0
"row_5766",0.0
"row_5767",0.0
"row_5768",0.0
"row_5769",0.0
"row_5770",0.0
"row_5771",0.0
"row_5772",0.0
"row_5773",0.0
"row_5774",0.0
"row_5775",0.0
"row_5776",0.0
"row_5777",0.0
"row_5778",0.0
"row_5779",0.0
"row_5780",0.0
"row_5781",0.0
"row_5782",0.0
"row_5783",0.0
"row_5784",0.0
"row_5785",0.0
"row_5786",0.0
"row_5787",0.0
"row_5788",0.0
"row_5789",0.0
"row_5790",0.0
"row_5791",0.0
"row_5792",0.0
"row_5793",0.0
"row_5794",0.0
"row_5795",0.0
"row_5796",0.0
"row_5797",0.0
"row_5798",0.0
"row_5799",0.0
"row_5800",0.0
"row_5801",0.0
"row_5802",0.0
"row_5803",0.0
"row_5804",0.0
"row_5805",0.0
"row_5806",0.0
"row_5807",0.0
"row_5808",0.0
"row_5809",0.0
"row_5810",0.0
"row_5811",0.0
"row_5812",0.0
"row_5813",0.0
"row_5814",0.0
"row_5815",0.0
"row_5816",0.0
"row_5817",0.0
"row_5818",0.0
"row_5819",0.0
"row_5820",0.0
"row_5821",0.0
"row_5822",0.0
"row_5823",0.0
"row_5824",0.0
"row_5825",0.0
"row_5826",0.0
"row_5827",0.0
"row_5828",0.0
"row_5829",0.0
"row_5830",0.0
"row_5831",0.0
"row_5832",0.0
"row_5833",0.0
"row_5834",0.0
"row_5835",0.0
"row_5836",0.0
"row_5837",0.0
"row_5838",0.0
"row_5839",0.0
"row_5840",0.0
"row_5841",0.0
"row_5842",0.0
"row_5843",0.0
"row_5844",0.0
"row_5845",0.0
"row_5846",0.0
"row_5847",0.0
"row_5848",0.0
"row_5849",0.0
"row_5850",0.0
"row_5851",0.0
"row_5852",0.0
"row_5853",0.0
"row_5854",0.0
"row_5855",0.0
"row_5856",0.0
"row_5857",0.0
"row_5858",0.0
"row_5859",0.0
"row_5860",0.0
"row_5861",0.0
"row_5862",0.0
"row_5863",0.0
"row_5864",0.0
"row_5865",0.0
"row_5866",0.0
"row_5867",0.0
"row_5868",0.0
"row_5869",0.0
"row_5870",0.0
"row_5871",0.0
"row_5872",0.0
"row_5873",0.0
"row_5874",0.0
"row_5875",0.0
"row_5876",0.0
"row_5877",0.0
"row_5878",0.0
"row_5879",0.0
"row_5880",0.0
"row_5881",0.0
"row_5882",0.0
"row_5883",0.0
"row_5884",0.0
"row_5885",0.0
"row_5886",0.0
"row_5887",0.0
"row_5888",0.0
"row_5889",0.0
"row_5890",0.0
"row_5891",0.0
"row_5892",0.0
"row_5893",0.0
"row_5894",0.0
"row_5895",0.0
"row_5896",0.0
"row_5897",0.0
"row_5898",0.0
"row_5899",0.0
"row_5900",0.0
"row_5901",0.0
"row_5902",0.0
"row_5903",0.0
"row_5904",0.0
"row_5905",0.0
"row_5906",0.0
"row_5907",0.0
"row_5908",0.0
"row_5909",0.0
"row_5910",0.0
"row_5911",0.0
"row_5912",0.0
"row_5913",0.0
"row_5914",0.0
"row_5915",0.0
"row_5916",0.0
"row_5917",0.0
"row_5918",0.0
"row_5919",0.0
"row_5920",0.0
"row_5921",0.0
"row_5922",0.0
"row_5923",0.0
"row_5924",0.0
"row_5925",0.0
"row_5926",0.0
"row_5927",0.0
"row_5928",0.0
"row_5929",0.0
"row_5930",0.0
"row_5931",0.0
"row_5932",0.0
"row_5933",0.0
"row_5934",0.0
"row_5935",0.0
"row_5936",0.0
"row_5937",0.0
"row_5938",0.0
"row_5939",0.0
"row_5940",0.0
"row_5941",0.0
"row_5942",0.0
"row_5943",0.0
"row_5944",0.0
"row_5945",0.0
"row_5946",0.0
"row_5947",0.0
"row_5948",0.0
"row_5949",0.0
"row_5950",0.0
"row_5951",0.0
"row_5952",0.0
"row_5953",0.0
"row_5954",0.0
"row_5955",0.0
"row_5956",0.0
"row_5957",0.0
"row_5958",0.0
"row_5959",0.0
"row_5960",0.0
"row_5961",0.0
"row_5962",0.0
"row_5963",0.0
"row_5964",0.0
"row_5965",0.0
"row_5966",0.0
"row_5967",0.0
"row_5968",0.0
"row_5969",0.0
"row_5970",0.0
"row_5971",0.0
"row_5972",0.0
"row_5973",0.0
"row_5974",0.0
"row_5975",0.0
"row_5976",0.0
"row_5977",0.0
"row_5978",0.0
"row_5979",0.0
"row_5980",0.0
"row_5981",0.0
"row_5982",0.0
"row_5983",0.0
"row_5984",0.0
"row_5985",0.0
"row_5986",0.0
"row_5987",0.0
"row_5988",0.0
"row_5989",0.0
"row_5990",0.0
"row_5991",0.0
"row_5992",0.0
"row_5993",0.0
"row_5994",0.0
"row_5995",0.0
"row_5996",0.0
"row_5997",0.0
"row_5998",0.0
"row_5999",0.0
"row_6000",0.0
"row_6001",0.0
"row_6002",0.0
"row_6003",0.0
"row_6004",0.0
"row_6005",0.0
"row_6006",0.0
"row_6007",0.0
"row_6008",0.0
"row_6009",0.0
"row_6010",0.0
"row_6011",0.0
"row_6012",0.0
"row_6013",0.0
"row_6014",0.0
"row_6015",0.0
"row_6016",0.0
"row_6017",0.0
"row_6018",0.0
"row_6019",0.0
"row_6020",0.0
"row_6021",0.0
"row_6022",0.0
"row_6023",0.0
"row_6024",0.0
"row_6025",0.0
"row_6026",0.0
"row_6027",0.0
"row_6028",0.0
"row_6029",0.0
"row_6030",0.0
"row_6031",0.0
"row_6032",0.0
"row_6033",0.0
"row_6034",0.0
"row_6035",0.0
"row_6036",0.0
"row_6037",0.0
"row_6038",0.0
"row_6039",0.0
"row_6040",0.0
"row_6041",0.0
"row_6042",0.0
"row_6043",0.0
"row_6044",0.0
"row_6045",0.0
"row_6046",0.0
"row_6047",0.0
"row_6048",0.0
"row_6049",0.0
"row_6050",0.0
"row_6051",0.0
"row_6052",0.0
"row_6053",0.0
"row_6054",0.0
"row_6055",0.0
"row_6056",0.0
"row_6057",0.0
"row_6058",0.0
"row_6059",0.0
"row_6060",0.0
"row_6061",0.0
"row_6062",0.0
"row_6063",0.0
"row_6064",0.0
"row_6065",0.0
"row_6066",0.0
"row_6067",0.0
"row_6068",0.0
"row_6069",0.0
"row_6070",0.0
"row_6071",0.0
"row_6072",0.0
"row_6073",0.0
"row_6074",0.0
"row_6075",0.0
"row_6076",0.0
"row_6077",0.0
"row_6078",0.0
"row_6079",0.0
"row_6080",0.0
"row_6081",0.0
"row_6082",0.0
"row_6083",0.0
"row_6084",0.0
"row_6085",0.0
"row_6086",0.0
"row_6087",0.0
"row_6088",0.0
"row_6089",0.0
"row_6090",0.0
"row_6091",0.0
"row_6092",0.0
"row_6093",0.0
"row_6094",0.0
"row_6095",0.0
"row_6096",0.0
"row_6097",0.0
"row_6098",0.0
"row_6099",0.0
"row_6100",0.0
"row_6101",0.0
"row_6102",0.0
"row_6103",0.0
"row_6104",0.0
"row_6105",0.0
"row_6106",0.0
"row_6107",0.0
"row_6108",0.0
"row_6109",0.0
"row_6110",0.0
"row_6111",0.0
"row_6112",0.0
"row_6113",0.0
"row_6114",0.0
"row_6115",0.0
"row_6116",0.0
"row_6117",0.0
"row_6118",0.0
"row_6119",0.0
"row_6120",0.0
"row_6121",0.0
"row_6122",0.0
"row_6123",0.0
"row_6124",0.0
"row_6125",0.0
"row_6126",0.0
"row_6127",0.0
"row_6128",0.0
"row_6129",0.0
"row_6130",0.0
"row_6131",0.0
"row_6132",0.0
"row_6133",0.0
"row_6134",0.0
"row_6135",0.0
"row_6136",0.0
"row_6137",0.0
"row_6138",0.0
"row_6139",0.0
"row_6140",0.0
"row_6141",0.0
"row_6142",0.0
"row_6143",0.0
"row_6144",0.0
"row_6145",0.0
"row_6146",0.0
"row_6147",0.0
"row_6148",0.0
"row_6149",0.0
"row_6150",0.0
"row_6151",0.0
"row_6152",0.0
"row_6153",0.0
"row_6154",0.0
"row_6155",0.0
"row_6156",0.0
"row_6157",0.0
"row_6158",0.0
"row_6159",0.0
"row_6160",0.0
"row_6161",0.0
"row_6162",0.0
"row_6163",0.0
"row_6164",0.0
"row_6165",0.0
"row_6166",0.0
"row_6167",0.0
"row_6168",0.0
"row_6169",0.0
"row_6170",0.0
"row_6171",0.0
"row_6172",0.0
"row_6173",0.0
"row_6174",0.0
"row_6175",0.0
"row_6176",0.0
"row_6177",0.0
"row_6178",0.0
"row_6179",0.0
"row_6180",0.0
"row_6181",0.0
"row_6182",0.0
"row_6183",0.0
"row_6184",0.0
"row_6185",0.0
"row_6186",0.0
"row_6187",0.0
"row_6188",0.0
"row_6189",0.0
"row_6190",0.0
"row_6191",0.0
"row_6192",0.0
"row_6193",0.0
"row_6194",0.0
"row_6195",0.0
"row_6196",0.0
"row_6197",0.0
"row_6198",0.0
"row_6199",0.0
"row_6200",0.0
"row_6201",0.0
"row_6202",0.0
"row_6203",0.0
"row_6204",0.0
"row_6205",0.0
"row_6206",0.0
"row_6207",0.0
"row_6208",0.0
"row_6209",0.0
"row_6210",0.0
"row_6211",0.0
"row_6212",0.0
"row_6213",0.0
"row_6214",0.0
"row_6215",0.0
"row_6216",0.0
"row_6217",0.0
"row_6218",0.0
"row_6219",0.0
"row_6220",0.0
"row_6221",0.0
"row_6222",0.0
"row_6223",0.0
"row_6224",0.0
"row_6225",0.0
"row_6226",0.0
"row_6227",0.0
"row_6228",0.0
"row_6229",0.0
"row_6230",0.0
"row_6231",0.0
"row_6232",0.0
"row_6233",0.0
"row_6234",0.0
"row_6235",0.0
"row_6236",0.0
"row_6237",0.0
"row_6238",0.0
"row_6239",0.0
"row_6240",0.0
"row_6241",0.0
"row_6242",0.0
"row_6243",0.0
"row_6244",0.0
"row_6245",0.0
"row_6246",0.0
"row_6247",0.0
"row_6248",0.0
"row_6249",0.0
"row_6250",0.0
"row_6251",0.0
"row_6252",0.0
"row_6253",0.0
"row_6254",0.0
"row_6255",0.0
"row_6256",0.0
"row_6257",0.0
"row_6258",0.0
"row_6259",0.0
"row_6260",0.0
"row_6261",0.0
"row_6262",0.0
"row_6263",0.0
"row_6264",0.0
"row_6265",0.0
"row_6266",0.0
"row_6267",0.0
"row_6268",0.0
"row_6269",0.0
"row_6270",0.0
"row_6271",0.0
"row_6272",0.0
"row_6273",0.0
"row_6274",0.0
"row_6275",0.0
"row_6276",0.0
"row_6277",0.0
"row_6278",0.0
"row_6279",0.0
"row_6280",0.0
"row_6281",0.0
"row_6282",0.0
"row_6283",0.0
"row_6284",0.0
"row_6285",0.0
"row_6286",0.0
"row_6287",0.0
"row_6288",0.0
"row_6289",0.0
"row_6290",0.0
"row_6291",0.0
"row_6292",0.0
"row_6293",0.0
"row_6294",0.0
"row_6295",0.0
"row_6296",0.0
"row_6297",0.0
"row_6298",0.0
"row_6299",0.0
"row_6300",0.0
"row_6301",0.0
"row_6302",0.0
"row_6303",0.0
"row_6304",0.0
"row_6305",0.0
"row_6306",0.0
"row_6307",0.0
"row_6308",0.0
"row_6309",0.0
"row_6310",0.0
"row_6311",0.0
"row_6312",0.0
"row_6313",0.0
"row_6314",0.0
"row_6315",0.0
"row_6316",0.0
"row_6317",0.0
"row_6318",0.0
"row_6319",0.0
"row_6320",0.0
"row_6321",0.0
"row_6322",0.0
"row_6323",0.0
"row_6324",0.0
"row_6325",0.0
"row_6326",0.0
"row_6327",0.0
"row_6328",0.0
"row_6329",0.0
"row_6330",0.0
"row_6331",0.0
"row_6332",0.0
"row_6333",0.0
"row_6334",0.0
"row_6335",0.0
"row_6336",0.0
"row_6337",0.0
"row_6338",0.0
"row_6339",0.0
"row_6340",0.0
"row_6341",0.0
"row_6342",0.0
"row_6343",0.0
"row_6344",0.0
"row_6345",0.0
"row_6346",0.0
"row_6347",0.0
"row_6348",0.0
"row_6349",0.0
"row_6350",0.0
"row_6351",0.0
"row_6352",0.0
"row_6353",0.0
"row_6354",0.0
"row_6355",0.0
"row_6356",0.0
"row_6357",0.0
"row_6358",0.0
"row_6359",0.0
"row_6360",0.0
"row_6361",0.0
"row_6362",0.0
"row_6363",0.0
"row_6364",0.0
"row_6365",0.0
"row_6366",0.0
"row_6367",0.0
"row_6368",0.0
"row_6369",0.0
"row_6370",0.0
"row_6371",0.0
"row_6372",0.0
"row_6373",0.0
"row_6374",0.0
"row_6375",0.0
"row_6376",0.0
"row_6377",0.0
"row_6378",0.0
"row_6379",0.0
"row_6380",0.0
"row_6381",0.0
"row_6382",0.0
"row_6383",0.0
"row_6384",0.0
"row_6385",0.0
"row_6386",0.0
"row_6387",0.0
"row_6388",0.0
"row_6389",0.0
"row_6390",0.0
"row_6391",0.0
"row_6392",0.0
"row_6393",0.0
"row_6394",0.0
"row_6395",0.0
"row_6396",0.0
"row_6397",0.0
"row_6398",0.0
"row_6399",0.0
"row_6400",0.0
"row_6401",0.0
"row_6402",0.0
"row_6403",0.0
"row_6404",0.0
"row_6405",0.0
"row_6406",0.0
"row_6407",0.0
"row_6408",0.0
"row_6409",0.0
"row_6410",0.0
"row_6411",0.0
"row_6412",0.0
"row_6413",0.0
"row_6414",0.0
"row_6415",0.0
"row_6416",0.0
"row_6417",0.0
"row_6418",0.0
"row_6419",0.0
"row_6420",0.0
"row_6421",0.0
"row_6422",0.0
"row_6423",0.0
"row_6424",0.0
"row_6425",0.0
"row_6426",0.0
"row_6427",0.0
"row_6428",0.0
"row_6429",0.0
"row_6430",0.0
"row_6431",0.0
"row_6432",0.0
"row_6433",0.0
"row_6434",0.0
"row_6435",0.0
"row_6436",0.0
"row_6437",0.0
"row_6438",0.0
"row_6439",0.0
"row_6440",0.0
"row_6441",0.0
"row_6442",0.0
"row_6443",0.0
"row_6444",0.0
"row_6445",0.0
"row_6446",0.0
"row_6447",0.0
"row_6448",0.0
"row_6449",0.0
"row_6450",0.0
"row_6451",0.0
"row_6452",0.0
"row_6453",0.0
"row_6454",0.0
"row_6455",0.0
"row_6456",0.0
"row_6457",0.0
"row_6458",0.0
"row_6459",0.0
"row_6460",0.0
"row_6461",0.0
"row_6462",0.0
"row_6463",0.0
"row_6464",0.0
"row_6465",0.0
"row_6466",0.0
"row_6467",0.0
"row_6468",0.0
"row_6469",0.0
"row_6470",0.0
"row_6471",0.0
"row_6472",0.0
"row_6473",0.0
"row_6474",0.0
"row_6475",0.0
"row_6476",0.0
"row_6477",0.0
"row_6478",0.0
"row_6479",0.0
"row_6480",0.0
"row_6481",0.0
"row_6482",0.0
"row_6483",0.0
"row_6484",0.0
"row_6485",0.0
"row_6486",0.0
"row_6487",0.0
"row_6488",0.0
"row_6489",0.0
"row_6490",0.0
"row_6491",0.0
"row_6492",0.0
"row_6493",0.0
"row_6494",0.0
"row_6495",0.0
"row_6496",0.0
"row_6497",0.0
"row_6498",0.0
"row_6499",0.0
"row_6500",0.0
"row_6501",0.0
"row_6502",0.0
"row_6503",0.0
"row_6504",0.0
"row_6505",0.0
"row_6506",0.0
"row_6507",0.0
"row_6508",0.0
"row_6509",0.0
"row_6510",0.0
"row_6511",0.0
"row_6512",0.0
"row_6513",0.0
"row_6514",0.0
"row_6515",0.0
"row_6516",0.0
"row_6517",0.0
"row_6518",0.0
"row_6519",0.0
"row_6520",0.0
"row_6521",0.0
"row_6522",0.0
"row_6523",0.0
"row_6524",0.0
"row_6525",0.0
"row_6526",0.0
"row_6527",0.0
"row_6528",0.0
"row_6529",0.0
"row_6530",0.0
"row_6531",0.0
"row_6532",0.0
"row_6533",0.0
"row_6534",0.0
"row_6535",0.0
"row_6536",0.0
"row_6537",0.0
"row_6538",0.0
"row_6539",0.0
"row_6540",0.0
"row_6541",0.0
"row_6542",0.0
"row_6543",0.0
"row_6544",0.0
"row_6545",0.0
"row_6546",0.0
"row_6547",0.0
"row_6548",0.0
"row_6549",0.0
"row_6550",0.0
"row_6551",0.0
"row_6552",0.0
"row_6553",0.0
"row_6554",0.0
"row_6555",0.0
"row_6556",0.0
"row_6557",0.0
"row_6558",0.0
"row_6559",0.0
"row_6560",0.0
"row_6561",0.0
"row_6562",0.0
"row_6563",0.0
"row_6564",0.0
"row_6565",0.0
"row_6566",0.0
"row_6567",0.0
"row_6568",0.0
"row_6569",0.0
"row_6570",0.0
"row_6571",0.0
"row_6572",0.0
"row_6573",0.0
"row_6574",0.0
"row_6575",0.0
"row_6576",0.0
"row_6577",0.0
"row_6578",0.0
"row_6579",0.0
"row_6580",0.0
"row_6581",0.0
"row_6582",0.0
"row_6583",0.0
"row_6584",0.0
"row_6585",0.0
"row_6586",0.0
"row_6587",0.0
"row_6588",0.0
"row_6589",0.0
"row_6590",0.0
"row_6591",0.0
"row_6592",0.0
"row_6593",0.0
"row_6594",0.0
"row_6595",0.0
"row_6596",0.0
"row_6597",0.0
"row_6598",0.0
"row_6599",0.0
"row_6600",0.0
"row_6601",0.0
"row_6602",0.0
"row_6603",0.0
"row_6604",0.0
"row_6605",0.0
"row_6606",0.0
"row_6607",0.0
"row_6608",0.0
"row_6609",0.0
"row_6610",0.0
"row_6611",0.0
"row_6612",0.0
"row_6613",0.0
"row_6614",0.0
"row_6615",0.0
"row_6616",0.0
"row_6617",0.0
"row_6618",0.0
"row_6619",0.0
"row_6620",0.0
"row_6621",0.0
"row_6622",0.0
"row_6623",0.0
"row_6624",0.0
"row_6625",0.0
"row_6626",0.0
"row_6627",0.0
"row_6628",0.0
"row_6629",0.0
"row_6630",0.0
"row_6631",0.0
"row_6632",0.0
"row_6633",0.0
"row_6634",0.0
"row_6635",0.0
"row_6636",0.0
"row_6637",0.0
"row_6638",0.0
"row_6639",0.0
"row_6640",0.0
"row_6641",0.0
"row_6642",0.0
"row_6643",0.0
"row_6644",0.0
"row_6645",0.0
"row_6646",0.0
"row_6647",0.0
"row_6648",0.0
"row_6649",0.0
"row_6650",0.0
"row_6651",0.0
"row_6652",0.0
"row_6653",0.0
"row_6654",0.0
"row_6655",0.0
"row_6656",0.0
"row_6657",0.0
"row_6658",0.0
"row_6659",0.0
"row_6660",0.0
"row_6661",0.0
"row_6662",0.0
"row_6663",0.0
"row_6664",0.0
"row_6665",0.0
"row_6666",0.0
"row_6667",0.0
"row_6668",0.0
"row_6669",0.0
"row_6670",0.0
"row_6671",0.0
"row_6672",0.0
"row_6673",0.0
"row_6674",0.0
"row_6675",0.0
"row_6676",0.0
"row_6677",0.0
"row_6678",0.0
"row_6679",0.0
"row_6680",0.0
"row_6681",0.0
"row_6682",0.0
"row_6683",0.0
"row_6684",0.0
"row_6685",0.0
"row_6686",0.0
"row_6687",0.0
"row_6688",0.0
"row_6689",0.0
"row_6690",0.0
"row_6691",0.0
"row_6692",0.0
"row_6693",0.0
"row_6694",0.0
"row_6695",0.0
"row_6696",0.0
"row_6697",0.0
"row_6698",0.0
"row_6699",0.0
"row_6700",0.0
"row_6701",0.0
"row_6702",0.0
"row_6703",0.0
"row_6704",0.0
"row_6705",0.0
"row_6706",0.0
"row_6707",0.0
"row_6708",0.0
"row_6709",0.0
"row_6710",0.0
"row_6711",0.0
"row_6712",0.0
"row_6713",0.0
"row_6714",0.0
"row_6715",0.0
"row_6716",0.0
"row_6717",0.0
"row_6718",0.0
"row_6719",0.0
"row_6720",0.0
"row_6721",0.0
"row_6722",0.0
"row_6723",0.0
"row_6724",0.0
"row_6725",0.0
"row_6726",0.0
"row_6727",0.0
"row_6728",0.0
"row_6729",0.0
"row_6730",0.0
"row_6731",0.0
"row_6732",0.0
"row_6733",0.0
"row_6734",0.0
"row_6735",0.0
"row_6736",0.0
"row_6737",0.0
"row_6738",0.0
"row_6739",0.0
"row_6740",0.0
"row_6741",0.0
"row_6742",0.0
"row_6743",0.0
"row_6744",0.0
"row_6745",0.0
"row_6746",0.0
"row_6747",0.0
"row_6748",0.0
"row_6749",0.0
"row_6750",0.0
"row_6751",0.0
"row_6752",0.0
"row_6753",0.0
"row_6754",0.0
"row_6755",0.0
"row_6756",0.0
"row_6757",0.0
